ID,H,G,Epoch,MeanAnomaly,ArgPerihelion,LongAscNode,Inclination,Eccentricity,MeanMotion,SemiMajorAxis,Uncertainty,Reference,NObs,NOppositions,ObsStart,ObsEnd,RMS,CoarsePerturbers,PrecisePerturbers,Computer,ReadableDesignation,LastObsDate
c8601,17.17,0.15,K2555,141.04947,236.23258,14.86048,5.87393,0.1046894,0.22982341,2.6396107,0,E2024-UK9,195.0,11,2007,024,0.95,M-v,3Ek,MPCLINUX,(388601) 2007 RM191,20241028
c8701,17.07,0.15,K2555,196.96965,296.6604,147.74715,2.5967,0.0411677,0.20545129,2.8444401,0,E2024-JF3,152.0,11,2002,024,0.92,M-v,3Ek,MPCLINUX,(388701) 2007 VU41,20240507
c8801,16.3,0.15,K2555,297.55118,280.54709,272.55199,2.7917,0.0693326,0.16885366,3.2418711,0,MPO904523,272.0,13,2002,025,0.98,M-v,3Ek,MPCLINUX,(388801) 2008 BK7,20250120
c8901,16.99,0.15,K2555,220.45583,238.64672,350.21755,15.91603,0.056154,0.25395221,2.4696461,0,MPO890998,209.0,10,1995,024,0.86,M-v,3Ek,MPCLINUX,(388901) 2008 SB38,20241227
c9001,17.26,0.15,K2555,303.48679,240.60078,59.99551,6.61176,0.2335772,0.27603683,2.3360997,0,E2025-KC9,352.0,12,2004,025,0.85,M-v,3Ek,MPCLINUX,(389001) 2008 UT144,20250527
c9101,17.03,0.15,K2555,236.92323,82.99394,83.1725,10.48149,0.1217485,0.23268922,2.6178929,0,E2024-V67,255.0,14,2004,024,0.87,M-v,3Ek,MPCLINUX,(389101) 2008 YA11,20241102
c9201,16.64,0.15,K2555,172.51155,304.56404,91.23322,2.88184,0.0236605,0.19068017,2.9895033,0,E2025-L03,262.0,14,2007,025,0.94,M-v,3Ek,MPCLINUX,(389201) 2009 CQ59,20250531
c9301,14.08,0.15,K2555,60.49341,261.22981,163.85925,9.69589,0.0783544,0.08387854,5.1685512,0,MPO904526,257.0,16,2002,025,0.98,M-v,3Ek,MPCLINUX,(389301) 2009 QH16,20250303
c9401,17.82,0.15,K2555,89.23972,253.43152,139.22629,3.03346,0.2204387,0.26273708,2.4142846,0,MPO904527,281.0,11,2001,025,0.9,M-v,3Ek,MPCLINUX,(389401) 2009 XQ22,20250205
c9501,16.29,0.15,K2555,314.70108,63.5925,7.2991,22.12518,0.0926339,0.23515432,2.5995654,0,MPO745323,274.0,9,2006,023,0.76,M-v,3Ek,MPCLINUX,(389501) 2010 FJ87,20230526
c9601,18.09,0.15,K2555,35.37457,36.45938,205.50671,6.92711,0.0692198,0.29262522,2.2469576,0,E2025-N20,202.0,11,2005,025,0.92,M-v,3Ek,MPCLINUX,(389601) 2011 GO80,20250702
c9701,17.02,0.15,K2555,285.29059,179.35684,162.81831,2.25646,0.0763496,0.20150174,2.8814882,0,E2024-UD6,159.0,13,1997,024,1.04,M-v,3Ek,MPCLINUX,(389701) 2011 QC79,20240506
c9801,15.73,0.15,K2555,208.93215,240.2968,92.81342,11.06459,0.131196,0.18036529,3.1024211,0,MPO916897,380.0,15,1996,025,0.92,M-v,3Ek,MPCLINUX,(389801) 2011 UH190,20250423
c9901,16.86,0.15,K2555,89.96087,45.42637,18.7139,11.01548,0.0775692,0.18440225,3.0569751,0,MPO916897,180.0,11,2007,025,0.97,M-v,3Ek,MPCLINUX,(389901) 2012 TP32,20250323
d0001,16.86,0.15,K2555,319.26359,338.10228,76.11636,3.8751,0.1122773,0.23013481,2.637229,0,MPO843935,213.0,15,1999,024,0.86,M-v,3Ek,MPCLINUX,(390001) 2012 TD303,20240706
d0101,16.03,0.15,K2555,135.22588,177.73309,244.30331,9.47418,0.0871384,0.18911673,3.0059569,0,MPO916899,334.0,13,2006,025,0.9,M-v,3Ek,MPCLINUX,(390101) 2012 VR10,20250428
d0201,16.52,0.15,K2555,34.8611,291.51567,212.36982,6.55887,0.063195,0.18128849,3.0918795,0,MPO916899,220.0,13,2006,025,1.01,M-v,3Ek,MPCLINUX,(390201) 2012 WZ31,20250329
d0301,13.57,0.15,K2555,298.1138,102.6564,96.69116,11.26797,0.0890872,0.08309216,5.2011096,0,E2025-L39,399.0,14,2001,025,0.82,M-v,3Ek,MPCLINUX,(390301) 2013 AG64,20250303
d0401,17.13,0.15,K2555,337.0232,309.41789,103.55684,12.89463,0.1507412,0.24479588,2.5308514,0,E2024-T35,224.0,13,2006,024,0.82,M-v,3Ek,MPCLINUX,(390401) 2013 YU5,20241001
d0501,16.38,0.15,K2555,329.20654,218.65386,335.57615,3.7621,0.0916276,0.18124812,3.0923386,0,MPO916901,255.0,13,2000,025,0.96,M-v,3Ek,MPCLINUX,(390501) 2014 AY50,20250322
d0601,17.38,0.15,K2555,97.57633,56.02571,357.40465,6.23223,0.1088521,0.26552345,2.3973648,0,MPO916902,307.0,13,2001,025,0.85,M-v,3Ek,MPCLINUX,(390601) 2001 TD25,20250322
d0701,17.68,0.15,K2555,26.87188,176.44498,326.20931,5.17702,0.1579864,0.27051791,2.3677656,0,MPO916902,187.0,12,2003,025,0.91,M-v,3Ek,MPCLINUX,(390701) 2003 BE77,20250328
d0801,16.88,0.15,K2555,121.71721,274.09192,175.43558,8.3019,0.0686268,0.19204268,2.9753464,0,MPO916903,221.0,15,1996,025,1.03,M-v,3Ek,MPCLINUX,(390801) 2004 FL104,20250521
d0901,16.93,0.15,K2555,168.68338,171.99967,350.64337,13.42953,0.2610493,0.21769586,2.7367551,0,MPO904539,295.0,11,2005,024,0.91,M-v,3Ek,MPCLINUX,(390901) 2005 EB34,20240811
d1001,16.29,0.15,K2555,323.53887,283.91721,11.58185,9.05467,0.1348764,0.18677621,3.0310168,0,E2024-GH2,269.0,13,2005,024,0.74,M-v,3Ek,MPCLINUX,(391001) 2005 SZ107,20240411
d1101,16.26,0.15,K2555,277.14072,253.30562,50.83142,12.17168,0.0654686,0.17834706,3.1257824,0,E2025-M18,221.0,13,2003,025,0.91,M-v,3Ek,MPCLINUX,(391101) 2005 UG406,20250618
d1201,17.48,0.15,K2555,243.04225,202.80768,34.13347,13.039,0.080314,0.24563127,2.5251098,0,MPO891013,198.0,11,2002,025,0.96,M-v,3Ek,MPCLINUX,(391201) 2006 GZ13,20250101
d1301,17.06,0.15,K2555,72.74597,15.52444,123.28471,4.49736,0.0491571,0.18788394,3.0190915,0,MPO916907,148.0,14,2006,025,1.07,M-v,3Ek,MPCLINUX,(391301) 2006 SP375,20250504
d1401,18.33,0.15,K2555,91.10507,276.0206,322.01867,1.7108,0.1382818,0.29536029,2.2330647,0,MPO843941,179.0,12,2001,024,0.71,M-v,3Ek,MPCLINUX,(391401) 2007 BK65,20240531
d1501,16.54,0.15,K2555,16.6213,9.45691,326.60958,6.92418,0.2076984,0.22558261,2.6725898,0,MPO745323,340.0,12,2003,023,0.8,M-v,3Ek,MPCLINUX,(391501) 2007 PV34,20230413
d1601,17.18,0.15,K2555,73.17725,125.78808,224.9193,7.7219,0.2062609,0.23157592,2.6262765,0,MPO891016,266.0,10,2006,024,0.83,M-v,3Ek,MPCLINUX,(391601) 2007 UJ39,20241224
d1701,16.34,0.15,K2555,358.53957,214.22095,301.11057,5.16017,0.2028033,0.17252214,3.1957502,0,MPO916910,322.0,13,1995,025,0.84,M-v,3Ek,MPCLINUX,(391701) 2008 BR15,20250424
d1801,17.32,0.15,K2555,30.28538,256.04065,53.72928,6.95269,0.2082168,0.29574456,2.23113,0,MPO843943,364.0,11,2005,024,0.92,M-v,3Ek,MPCLINUX,(391801) 2008 RD107,20240606
d1901,17.26,0.15,K2555,211.40388,41.57273,308.23686,1.91313,0.2506556,0.26886162,2.3774798,0,MPO916912,425.0,13,2006,025,0.88,M-v,3Ek,MPCLINUX,(391901) 2008 UC113,20250330
d2001,16.79,0.15,K2555,186.38747,265.32736,273.68348,7.55011,0.1362222,0.22144614,2.7057685,0,MPO843943,229.0,12,2008,024,0.89,M-v,3Ek,MPCLINUX,(392001) 2008 YH124,20240703
d2101,16.84,0.15,K2555,209.89485,129.28044,336.39001,8.76859,0.1185667,0.21084516,2.7957197,0,E2023-FL5,208.0,11,2003,023,0.75,M-v,3Ek,MPCLINUX,(392101) 2009 DQ133,20230328
d2201,14.23,0.15,K2555,46.64042,98.99258,354.45175,13.73296,0.1575962,0.0842759,5.1522918,0,MPO916913,248.0,13,2009,025,0.94,M-v,3Ek,MPCLINUX,(392201) 2009 SL257,20250330
d2301,17.56,0.15,K2555,130.47635,64.77082,6.55505,4.5511,0.0550978,0.2703036,2.3690169,0,E2025-M29,242.0,12,2003,025,0.93,M-v,3Ek,MPCLINUX,(392301) 2010 CL143,20250618
d2401,16.79,0.15,K2555,146.68148,158.41309,98.11023,7.97729,0.1570714,0.22639859,2.6661643,0,E2024-UD6,303.0,14,1998,024,0.93,M-v,3Ek,MPCLINUX,(392401) 2010 KP117,20241024
d2501,16.53,0.15,K2555,162.05018,211.00405,198.12119,9.10365,0.0902915,0.18967994,3.0000036,0,E2025-KB8,298.0,15,2001,025,0.88,M-v,3Ek,MPCLINUX,(392501) 2011 OD28,20250527
d2601,16.19,0.15,K2555,295.34685,328.90904,348.65223,8.57711,0.0470514,0.19251863,2.9704406,0,MPO843946,286.0,10,2007,024,0.79,M-v,3Ek,MPCLINUX,(392601) 2011 SS227,20240507
d2701,14.29,0.15,K2555,82.72155,197.60114,238.13439,5.68004,0.0583052,0.08280377,5.213179,0,MPO916917,198.0,13,2008,025,0.94,M-v,3Ek,MPCLINUX,(392701) 2011 YK45,20250403
d2801,16.78,0.15,K2555,300.59043,122.23453,331.67498,12.06276,0.1237874,0.23308915,2.6148976,0,E2024-T15,252.0,9,2001,024,0.88,M-v,3Ek,MPCLINUX,(392801) 2012 TS197,20240930
d2901,17.51,0.15,K2555,197.11591,64.36273,124.51889,3.06172,0.0218326,0.22736198,2.6586275,0,E2024-S84,160.0,16,2001,024,0.92,M-v,3Ek,MPCLINUX,(392901) 2012 VP51,20240925
d3001,15.94,0.15,K2555,84.25515,14.26909,92.50473,12.15609,0.0605098,0.17698186,3.1418362,0,MPO916919,325.0,16,2000,025,0.9,M-v,3Ek,MPCLINUX,(393001) 2012 XL120,20250424
d3101,16.49,0.15,K2555,226.16763,136.00343,213.27606,13.56371,0.0135579,0.18265462,3.0764435,0,E2025-M29,191.0,13,1995,025,0.97,M-v,3Ek,MPCLINUX,(393101) 2013 AO139,20250618
d3201,16.81,0.15,K2555,219.65259,131.29089,176.15403,7.10482,0.1615292,0.24689411,2.516492,0,MPO916920,408.0,17,2003,025,0.93,M-v,3Ek,MPCLINUX,(393201) 2013 CQ197,20250328
d3301,16.16,0.15,K2555,189.05175,57.38312,264.46467,8.65615,0.0628329,0.18438626,3.0571518,0,MPO904556,262.0,13,1998,025,0.91,M-v,3Ek,MPCLINUX,(393301) 2013 YY72,20250303
d3401,16.79,0.15,K2555,164.42465,6.45549,37.9119,8.51861,0.1739308,0.17947387,3.1126854,0,MPO916922,181.0,11,2000,024,1.0,M-v,3Ek,MPCLINUX,(393401) 2000 WH150,20240302
d3501,17.25,0.15,K2555,141.46583,169.59358,161.19502,4.97694,0.1528878,0.23346314,2.6121042,0,MPO779771,280.0,13,2002,023,0.69,M-v,3Ek,MPCLINUX,(393501) 2002 RF23,20231014
d3601,17.27,0.15,K2555,333.02462,12.28287,65.64557,3.50406,0.1509421,0.22960353,2.6412956,0,MPO745323,214.0,12,2003,023,0.75,M-v,3Ek,MPCLINUX,(393601) 2003 UD204,20230526
d3701,17.2,0.15,K2555,164.02081,352.81408,11.22573,6.26218,0.13911,0.25847434,2.4407563,0,MPO916923,312.0,14,2000,025,0.89,M-v,3Ek,MPCLINUX,(393701) 2004 TK115,20250402
d3801,16.64,0.15,K2555,297.13435,290.55102,24.59236,6.08141,0.0563633,0.18603617,3.0390496,0,MPO916924,229.0,13,2000,024,0.95,M-v,3Ek,MPCLINUX,(393801) 2005 QX25,20240410
d3901,16.51,0.15,K2555,324.63172,0.83471,307.24943,2.53096,0.1563386,0.18768317,3.0212442,0,MPO843952,311.0,13,2005,024,0.85,M-v,3Ek,MPCLINUX,(393901) 2005 TN161,20240511
d4001,17.17,0.15,K2555,246.87837,183.22367,173.46019,6.56095,0.0734332,0.18306042,3.0718953,0,E2025-MF8,162.0,10,2005,025,0.93,M-v,3Ek,MPCLINUX,(394001) 2005 UV516,20250629
d4101,17.81,0.15,K2555,81.90709,317.32331,117.10357,3.1258,0.1678096,0.26135175,2.4228086,0,MPO916927,206.0,12,2006,025,0.91,M-v,3Ek,MPCLINUX,(394101) 2006 BY113,20250329
d4201,16.52,0.15,K2555,130.01498,60.90411,15.32294,6.33057,0.0496472,0.18492682,3.0511914,0,MPO916927,216.0,14,2006,025,0.9,M-v,3Ek,MPCLINUX,(394201) 2006 SV91,20250423
d4301,16.72,0.15,K2555,216.37566,21.48215,23.30092,10.15615,0.1000611,0.1927971,2.9675797,0,E2024-G95,192.0,12,2001,024,0.79,M-v,3Ek,MPCLINUX,(394301) 2006 VA126,20240407
d4401,18.54,0.15,K2555,154.8079,248.61555,242.48516,0.88726,0.2007648,0.29080362,2.2563312,0,E2024-H99,161.0,9,2005,024,0.74,M-v,3Ek,MPCLINUX,(394401) 2007 FG27,20240429
d4501,16.57,0.15,K2555,184.90999,297.91964,3.13336,8.09936,0.125472,0.2414089,2.5544684,0,MPO904562,556.0,13,2007,025,0.82,M-v,3Ek,MPCLINUX,(394501) 2007 TW211,20250220
d4601,16.52,0.15,K2555,324.38912,347.70482,61.95642,11.6447,0.1634675,0.21986545,2.7187215,0,MPO843956,335.0,15,1998,024,0.89,M-v,3Ek,MPCLINUX,(394601) 2007 VE252,20240706
d4701,16.69,0.15,K2555,12.11686,21.61703,141.69204,5.63396,0.1053056,0.17161366,3.2070186,0,E2025-K72,193.0,12,2008,025,0.85,M-v,3Ek,MPCLINUX,(394701) 2008 CJ213,20250523
d4801,18.13,0.15,K2555,3.29515,166.0054,158.39161,1.69317,0.1518514,0.29257771,2.2472009,0,E2024-J78,195.0,11,2005,024,0.7,M-v,3Ek,MPCLINUX,(394801) 2008 RY43,20240504
d4901,17.58,0.15,K2555,283.26531,348.72146,0.41585,5.32821,0.1710719,0.27836062,2.3230801,0,E2024-EA9,362.0,12,2004,024,0.7,M-v,3Ek,MPCLINUX,(394901) 2008 UZ308,20240306
d5001,17.2,0.15,K2555,124.06296,318.24936,13.64056,10.7076,0.1248332,0.23380232,2.6095773,0,MPO891035,142.0,13,2007,025,0.99,M-v,3Ek,MPCLINUX,(395001) 2009 BS102,20250106
d5101,16.6,0.15,K2555,308.43461,112.6656,181.66109,19.75841,0.2583035,0.17439814,3.1727911,0,MPO916932,157.0,10,2008,025,0.96,M-v,3Ek,MPCLINUX,(395101) 2009 OT21,20250520
d5201,17.32,0.15,K2555,69.52757,75.24168,37.81831,7.29109,0.0387762,0.25845587,2.4408726,0,MPO916933,258.0,11,2004,025,0.79,M-v,3Ek,MPCLINUX,(395201) 2010 GW127,20250425
d5301,17.82,0.15,K2555,104.98563,68.88631,195.36011,4.73218,0.1208764,0.30592277,2.1813642,0,MPO843959,250.0,12,1999,024,0.92,M-v,3Ek,MPCLINUX,(395301) 2011 LT,20240711
d5401,16.16,0.15,K2555,171.90491,27.48579,75.81679,14.34729,0.1308032,0.19299257,2.9655755,0,E2025-K95,353.0,16,2003,025,0.9,M-v,3Ek,MPCLINUX,(395401) 2011 SU118,20250525
d5501,16.82,0.15,K2555,174.08847,231.61783,211.42992,9.49601,0.0789588,0.19028138,2.9936787,0,E2024-JM0,167.0,10,2003,024,0.8,M-v,3Ek,MPCLINUX,(395501) 2011 UX96,20240508
d5601,16.77,0.15,K2555,209.65886,35.8466,20.74272,10.45085,0.0911453,0.19226696,2.9730322,0,E2024-JM0,223.0,12,2006,024,0.71,M-v,3Ek,MPCLINUX,(395601) 2011 UU326,20240508
d5701,17.14,0.15,K2555,343.02842,218.43462,191.5785,13.71599,0.285077,0.23533954,2.5982012,0,MPO698956,217.0,10,1995,022,0.87,M-v,3Ek,Pan,(395701) 2012 RC22,20220323
d5801,18.19,0.15,K2555,73.86594,52.18246,78.0907,2.24788,0.1383192,0.26656973,2.3910876,0,E2025-KE2,139.0,12,2000,025,1.07,M-v,3Ek,MPCLINUX,(395801) 2012 WC31,20250530
d5901,16.96,0.15,K2555,326.26929,0.49021,67.27894,12.59816,0.1646475,0.22490011,2.677994,0,MPO843962,269.0,10,2003,024,0.84,M-v,3Ek,MPCLINUX,(395901) 2013 AH72,20240706
d6001,16.86,0.15,K2555,332.71178,247.28489,135.05748,6.92876,0.0436065,0.21387992,2.7692109,0,MPO745323,228.0,12,2004,023,0.7,M-v,3Ek,MPCLINUX,(396001) 2013 BL56,20230423
d6101,16.75,0.15,K2555,15.44957,172.13734,19.69891,5.633,0.0757114,0.17948135,3.1125989,0,E2025-KC9,155.0,12,2002,025,1.0,M-v,3Ek,MPCLINUX,(396101) 2013 CD139,20250528
d6201,17.59,0.15,K2555,253.59484,229.89051,142.58018,4.10166,0.0490757,0.23631663,2.5910345,0,E2024-GH2,155.0,11,2007,024,0.71,M-v,3Ek,MPCLINUX,(396201) 2013 QT18,20240411
d6301,16.61,0.15,K2555,353.40304,9.01278,180.28784,7.42525,0.0622266,0.18078123,3.0976605,0,MPO916941,280.0,18,1995,025,0.96,M-v,3Ek,MPCLINUX,(396301) 2014 DZ23,20250325
d6401,17.73,0.15,K2555,17.80859,296.21851,167.29145,1.52237,0.1345013,0.25866567,2.4395526,0,MPO891042,247.0,14,2001,024,0.88,M-v,3Ek,MPCLINUX,(396401) 2014 ED1,20241230
d6501,17.44,0.15,K2555,227.46851,116.02998,120.11135,5.19225,0.1410149,0.24113452,2.5564058,0,MPO891043,212.0,12,2003,024,0.9,M-v,3Ek,MPCLINUX,(396501) 2014 FG54,20241227
d6601,17.05,0.15,K2555,56.29113,229.97254,123.77841,11.14023,0.2825688,0.21639909,2.7476775,0,MPO904576,253.0,12,2001,025,0.82,M-v,3Ek,MPCLINUX,(396601) 2001 QF85,20250126
d6701,15.71,0.15,K2555,186.5867,203.25944,225.19811,9.34963,0.0908897,0.15737074,3.3977133,0,E2025-N32,338.0,16,2002,025,0.87,M-v,3Ek,MPCLINUX,(396701) 2002 TV297,20250703
d6801,17.72,0.15,K2555,278.37584,208.99402,175.99858,5.98468,0.2707968,0.27949097,2.3168124,0,E2023-C67,191.0,11,1997,023,0.74,M-v,3Ek,MPCLINUX,(396801) 2004 PM6,20230209
d6901,15.36,0.15,K2555,272.20694,290.20607,85.969,27.56944,0.2215294,0.17395402,3.1781892,0,E2025-O08,373.0,14,2004,025,0.84,M-v,3Ek,MPCLINUX,(396901) 2004 XV161,20250705
d7001,16.59,0.15,K2555,132.48382,349.56259,115.37652,10.43393,0.0573603,0.17919799,3.1158793,0,E2025-M81,200.0,13,2005,025,0.91,M-v,3Ek,MPCLINUX,(397001) 2005 SW284,20250622
d7101,16.19,0.15,K2555,257.49885,284.60069,58.72514,15.55622,0.3444427,0.18498397,3.0505629,0,E2025-K95,507.0,10,2005,025,0.82,M-v,3Ek,MPCLINUX,(397101) 2005 UO492,20250525
d7201,17.86,0.15,K2555,237.64468,262.42229,144.19777,6.2099,0.1650095,0.27872437,2.3210585,0,E2024-JA9,333.0,13,2004,024,0.76,M-v,3Ek,MPCLINUX,(397201) 2006 BR223,20240506
d7301,18.14,0.15,K2555,137.14102,291.66012,22.09085,2.14369,0.2748709,0.22630569,2.6668939,0,MPO698986,99.0,5,2005,019,0.76,M-v,3Ek,Pan,(397301) 2006 SS201,20191101
d7401,17.34,0.15,K2555,303.15082,204.65616,169.88488,2.13139,0.0896085,0.19824895,2.9129215,0,MPO843969,101.0,12,2006,024,0.8,M-v,3Ek,MPCLINUX,(397401) 2006 WF82,20240530
d7501,17.2,0.15,K2555,281.86094,245.23467,45.86028,6.3703,0.1319712,0.25999774,2.4312129,0,MPO916947,247.0,12,2007,025,0.96,M-v,3Ek,MPCLINUX,(397501) 2007 RR314,20250426
d7601,17.52,0.15,K2555,230.94316,291.08091,46.46338,21.26118,0.1050006,0.36311363,1.9458425,0,MPO916948,400.0,11,2006,025,0.82,M-v,3Ek,MPCLINUX,(397601) 2007 VP95,20250518
d7701,17.69,0.15,K2555,163.62653,290.37079,151.53972,23.51121,0.0906108,0.36137551,1.9520768,0,E2025-O36,300.0,11,2001,025,0.94,M-v,3Ek,MPCLINUX,(397701) 2008 CS187,20250720
d7801,17.75,0.15,K2555,353.53501,326.43949,31.13399,6.26332,0.2070198,0.29432507,2.2382978,0,MPO843971,249.0,11,1998,024,0.94,M-v,3Ek,MPCLINUX,(397801) 2008 QA19,20240611
d7901,17.88,0.15,K2555,44.39197,210.8404,44.13458,3.61971,0.0872898,0.28307102,2.2972369,0,E2024-GH2,207.0,13,1996,024,0.76,M-v,3Ek,MPCLINUX,(397901) 2008 UE277,20240411
d8001,17.23,0.15,K2555,322.68903,357.40253,148.83889,6.68324,0.0526501,0.2372483,2.5842467,0,MPO904583,218.0,13,2003,025,0.95,M-v,3Ek,MPCLINUX,(398001) 2009 BZ176,20250119
d8101,16.11,0.15,K2555,254.2757,182.02907,209.68896,17.22584,0.1189082,0.17181408,3.2045241,0,E2024-JO9,239.0,11,2003,024,0.7,M-v,3Ek,MPCLINUX,(398101) 2009 SN47,20240509
d8201,16.95,0.15,K2555,99.42169,273.24305,24.04738,14.89055,0.3219848,0.21349845,2.7725086,0,MPO904584,201.0,9,2001,025,0.82,M-v,3Ek,MPCLINUX,(398201) 2010 MQ96,20250118
d8301,16.47,0.15,K2555,344.36535,345.03754,335.16744,8.95567,0.0428293,0.18716598,3.0268073,0,E2025-MA1,175.0,15,1999,025,1.01,M-v,3Ek,MPCLINUX,(398301) 2010 VL211,20250623
d8401,16.52,0.15,K2555,37.63911,113.8252,197.66722,12.6472,0.215248,0.21595183,2.75147,0,E2024-VB0,303.0,11,2002,024,0.97,M-v,3Ek,MPCLINUX,(398401) 2011 SO211,20240806
d8501,16.85,0.15,K2555,339.19751,143.26974,235.80131,7.18579,0.177542,0.21182133,2.7871237,0,E2025-ME7,283.0,12,2006,025,0.87,M-v,3Ek,MPCLINUX,(398501) 2011 UR191,20250628
d8601,16.76,0.15,K2555,249.40017,21.20111,237.71245,5.30842,0.0853275,0.23636475,2.5906828,0,MPO904586,392.0,16,1996,025,0.82,M-v,3Ek,MPCLINUX,(398601) 2011 WR106,20250218
d8701,18.21,0.15,K2555,93.61914,24.92629,288.36095,1.78154,0.0036008,0.31256276,2.1503603,0,MPO843975,236.0,14,1998,024,1.03,M-v,3Ek,MPCLINUX,(398701) 2012 XX29,20240616
d8801,17.28,0.15,K2555,294.76282,186.96583,113.58656,6.02137,0.1116826,0.26565669,2.3965631,0,E2025-M18,373.0,14,2006,025,0.91,M-v,3Ek,MPCLINUX,(398801) 2013 BP11,20250617
d8901,15.99,0.15,K2555,252.22446,314.87738,72.22555,10.18633,0.0649073,0.18791834,3.0187231,0,MPO916956,477.0,16,2003,024,0.83,M-v,3Ek,MPCLINUX,(398901) 2013 CL127,20240608
d9001,17.03,0.15,K2555,262.45074,33.82038,173.35322,2.36719,0.0800924,0.22562784,2.6722326,0,MPO891055,309.0,16,2000,025,0.89,M-v,3Ek,MPCLINUX,(399001) 2013 FE19,20250103
d9101,18.48,0.15,K2555,156.13002,218.16806,20.5451,0.91595,0.1747755,0.31453221,2.1413745,0,E2024-TI9,215.0,11,1995,024,0.97,M-v,3Ek,MPCLINUX,(399101) 2014 DJ48,20241006
d9201,16.69,0.15,K2555,175.38331,301.35147,351.76447,13.02681,0.2283068,0.23921573,2.5700578,0,MPO891056,446.0,13,2007,024,0.77,M-v,3Ek,MPCLINUX,(399201) 2014 GL25,20241210
