anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2022,Tercer Trimestre,Septiembre,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,2231,1100000000,0,0,0,0,1100000000,0,9.93,NA,9.93
2022,Tercer Trimestre,Septiembre,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,2608,1500000000,0,0,0,0,1500000000,0,7.82,NA,7.82
2022,Cuarto Trimestre,Diciembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1459,1500000000,0,20209581,13897362.14,34106943.14,691616760,-20209581,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2022,Cuarto Trimestre,Diciembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,361,3500000000,0,109375000.02,9438912.3,118813912.32,437499999.4399996,-109375000.02,5.74,NA,5.74
2022,Cuarto Trimestre,Diciembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5323,3457974220.57,0,8956398.88,82959184.11,91915582.99,3288390307.4699993,-8956398.88,TIIE,0.35,TIIE+0.35
2022,Cuarto Trimestre,Diciembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5323,4700000000,0,12173333.9,100506709.22,112680043.12,4469505398.05,-12173333.9,8.8000000000000007,NA,8.8000000000000007
2022,Cuarto Trimestre,Diciembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2007-08-31,2040-08-27,12050,6450,7000000000,0,38121844.52,132123223.9,170245068.42,5841141725.029999,-38121844.52,8.91,NA,8.91
2022,Cuarto Trimestre,Diciembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2014-12-26,2024-12-26,3653,727,2500000000,0,78125000.01,9832899.3,87957899.31,624999999.7600005,-78125000.01,5.75,NA,5.75
2022,Cuarto Trimestre,Diciembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3283,3000000000,0,53571428.58,40806428.57,94377857.15,1928571428.4000013,-53571428.58,8.2200000000000006,NA,8.2200000000000006
2022,Cuarto Trimestre,Diciembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,361,3000000000,0,125000000.01,11233055.55,136233055.56,499999999.8000005,-125000000.01,7.63,NA,7.63
2022,Cuarto Trimestre,Diciembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,2188,3000000000,0,83333333.34,47373333.330000006,130706666.67,1999999999.9199991,-83333333.34,9.1199999999999992,NA,9.1199999999999992
2022,Cuarto Trimestre,Diciembre,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,1459,2000000000,0,71326010.35,38051193.26,109377203.61,1484796436.35,-71326010.35,TIIE,0.22,TIIE+0.22
2022,Cuarto Trimestre,Diciembre,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,2553,3421287307.47,0,66233825.06999999,50884833.96,117118659.03,2942865725.43,-66233825.06999999,6.74,NA,6.74
2022,Cuarto Trimestre,Diciembre,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,2553,500000000,0,9679664.28,7822672.68,17502336.96,430081641.93,-9679664.28,7.09,NA,7.09
2022,Cuarto Trimestre,Diciembre,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2021-07-13,2031-07-11,3650,3115,2296288492.98,0,63785791.47,56976780.61,120762572.08,2189978840.530001,-63785791.47,TIIE,0.49,TIIE+0.49
2022,Cuarto Trimestre,Diciembre,P09-1222047,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500-2",2022-12-16,2032-12-15,3652,3637,2500000000,2500000000,0,0,NA,2500000000,2500000000,9.18,NA,NA
2022,Cuarto Trimestre,Diciembre,P09-1222048,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 1,763",2022-12-16,2032-12-15,3652,3637,1763754383.38,1763754383.38,0,0,NA,1763754383.38,1763754383.38,9.26,NA,NA
2022,Cuarto Trimestre,Diciembre,P09-1222050,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,037",2022-12-16,2042-12-15,7304,7289,3037855202.23,3037855202.23,0,0,NA,3037855202.23,3037855202.23,TIIE,0.24,TIIE+0.24
2022,Cuarto Trimestre,Diciembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,9035,7000000000,0,0,179468819.44,179468819.44,7000000000,0,TIIE,0.53,TIIE+0.53
2022,Cuarto Trimestre,Diciembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,727,2500000000,0,89285714.28,14579563.490000002,103865277.77,714285714.4000001,-89285714.28,7.46,NA,7.46
2022,Cuarto Trimestre,Diciembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,2188,1170915399.91,0,32525427.78,19605135.27,52130563.05,780610266.5500001,-32525427.78,9.67,NA,9.67
2022,Cuarto Trimestre,Diciembre,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,0,3500000000,0,175000000.19,2850441.65,177850441.84,0,-175000000.19,TIIE,0.38,TIIE+0.38
2022,Cuarto Trimestre,Diciembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,2188,2400000000,0,66666666.66,39685555.559999995,106352222.22,1600000000.0799997,-66666666.66,9.5500000000000007,NA,9.5500000000000007
2022,Cuarto Trimestre,Diciembre,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2021-12-13,2036-12-15,5479,5099,2000000000,0,33333333.33,47693515.33,81026848.66,1866666666.6800013,-33333333.33,TIIE,0.38,TIIE+0.38
2022,Cuarto Trimestre,Diciembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,9065,4000000000,0,0,74743342.28,74743342.28,2917999852.46,0,TIIE,0.53,TIIE+0.53
2022,Cuarto Trimestre,Diciembre,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,459",2007-10-17,2040-10-25,12062,6509,4459000000,0,13770614.55,103044869.39,116815483.94,4091555531.91,-13770614.55,TIIE,0.35,TIIE+0.35
2022,Cuarto Trimestre,Diciembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,806",2007-10-17,2037-10-26,10967,5414,4806995488.54,0,11805866.53,115218490.5,127024357.03,4571848984.19,-11805866.53,TIIE,0.35,TIIE+0.35
2022,Cuarto Trimestre,Diciembre,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 175,2009-12-24,2028-11-27,6913,2159,174978799.57,0,2421929.16,1481410.33,3903339.49,57318989.81000002,-2421929.16,TIIE,0.35,TIIE+0.35
2022,Cuarto Trimestre,Diciembre,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,499",2010-12-28,2040-10-25,10894,6509,1499069397.53,0,23958334.11,21947233.2,45905567.31,935180506.01,-23958334.11,9.1300000000000008,NA,9.1300000000000008
2022,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,3618,2138648319,0,0,43086040.739999995,43086040.74,2138648319,0,7.09,0.88,7.97
2022,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,3618,294874160,0,0,5888473.16,5888473.16,294874160,0,7.02,0.88,7.9
2022,Cuarto Trimestre,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,1791,1954226708.26,0,35105869.019999996,12409638.64,47515507.66,690415423.5399996,-35105869.019999996,5.97,0.91,6.88
2022,Cuarto Trimestre,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,1791,145773291.74,0,2618681.88,924337.24,3543019.12,51500744.05999999,-2618681.88,5.96,0.91,6.87
2022,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,3618,196783977,0,0,4267916.49,4267916.49,196783977,0,7.7,0.88,8.58
2022,Cuarto Trimestre,Diciembre,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,299,1024317877.06,0,44706353.75,4358228.07,49064581.82,145311782.82000005,-44706353.75,TIIE,0.32,TIIE+0.32
2022,Cuarto Trimestre,Diciembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,2523,1949386371.4,0,37730058.81,26902277.84,64632336.65,1043864959.9600004,-37730058.81,TIIE,0.36,TIIE+0.36
2022,Cuarto Trimestre,Diciembre,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,1092,1000000000,0,52401023.59,4783553.05,57184576.64,162037036.99999997,-52401023.59,TIIE,0.41,TIIE+0.41
2022,Cuarto Trimestre,Diciembre,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,3650,1378859929,0,22980998.82,23476870.56,46457869.38,919239952.5999992,-22980998.82,TIIE,0.34,TIIE+0.34
2022,Cuarto Trimestre,Diciembre,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,1459,2000000000,0,71326010.35,38002293.21,109328303.56,1484796436.37,-71326010.35,TIIE,0.2,TIIE+0.20
2022,Cuarto Trimestre,Diciembre,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2020-07-31,2030-07-25,3646,2764,2000000000,0,50000000.01,39466489.73,89466489.74,1516666666.569999,-50000000.01,TIIE,0.46,TIIE+0.46
2022,Cuarto Trimestre,Diciembre,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300",2020-07-31,2030-07-25,3646,2764,2300000000,0,57500000.010000005,45881980.08,103381980.09,1744166666.569999,-57500000.010000005,TIIE,0.56999999999999995,TIIE+0.57
2022,Cuarto Trimestre,Diciembre,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,2887,2500000000,0,63025210.08,52249356.559999995,115274566.64,1995798319.36,-63025210.08,TIIE,0.53,TIIE+0.53
2022,Cuarto Trimestre,Diciembre,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,2887,2683529136.16,0,67651995.03,56693153.21,124345148.24,2142313175.9199977,-67651995.03,TIIE,0.64,TIIE+0.64
2022,Cuarto Trimestre,Diciembre,P09-0721036,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,200",2021-07-13,2031-07-11,3650,3115,2200000000,0,61111111.11,54573391.59,115684502.7,2098148148.1500008,-61111111.11,TIIE,0.48,TIIE+0.48
2022,Cuarto Trimestre,Diciembre,P09-1221046,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,908",2021-12-13,2036-12-15,5481,5099,1908190692.18,0,31803178.200000003,45583260.5,77386438.7,1780977979.379999,-31803178.200000003,TIIE,0.39,TIIE+0.39
2022,Cuarto Trimestre,Diciembre,P09-1221045,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 3,000",2021-12-13,2036-12-15,5481,5099,3000000000,0,50000000.01,71306575.27,121306575.28,2799999999.959999,-50000000.01,TIIE,0.34,TIIE+0.34
2022,Cuarto Trimestre,Diciembre,P09-1222049,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,263",2022-12-16,2042-12-15,7304,7289,4263754383.38,4263754383.38,0,0,0,4263754383.38,4263754383.38,9.44,NA,NA
2022,Cuarto Trimestre,Diciembre,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,1788,575000000,0,0,25145069.44,25145069.44,575000000,0,8.65,NA,8.65
2022,Cuarto Trimestre,Diciembre,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,2517,1500000000,0,0,86576388.89,86576388.89,2500000000,0,7.82,NA,7.82
2022,Cuarto Trimestre,Diciembre,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2012-11-30,2027-11-12,5460,1778,2500000000,0,0,75805366.23,75805366.23,2126874900,0,6.85,NA,6.85
2022,Cuarto Trimestre,Diciembre,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-29,2023-11-17,3640,322,2126874900,0,0,81141666.67,81141666.67,2500000000,0,7.05,NA,7.05
2022,Cuarto Trimestre,Diciembre,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,661,2500000000,0,0,0,0,2500000000,0,6.42,NA,6.42
2022,Cuarto Trimestre,Diciembre,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,987,2500000000,0,0,0,0,2000000000,0,6.7,NA,6.7
2022,Cuarto Trimestre,Diciembre,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,1894,2000000000,0,0,55221833.33,55221833.33,1100000000,0,7.6,NA,7.6
2022,Cuarto Trimestre,Diciembre,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,2140,1100000000,0,0,59301666.67,59301666.67,1500000000,0,9.93,NA,9.93
2023,Primer Trimestre,Marzo,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1369,1500000000,0,20209581,15770048.84,35979629.84,671407179,-20209581,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2023,Primer Trimestre,Marzo,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,271,3500000000,0,109375000.02,8785333.68,118160333.70000002,328124999.41999996,-109375000.02,5.74,NA,5.74
2023,Primer Trimestre,Marzo,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5233,3457974220.57,0,9420984.43,93637587.08,103058571.51,3278969323.04,-9420984.43,TIIE,0.35,TIIE+0.35
2023,Primer Trimestre,Marzo,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5233,4700000000,0,12804788.02,100232877.57,113037665.59,4456700610.030001,-12804788.02,8.8000000000000007,NA,8.8000000000000007
2023,Primer Trimestre,Marzo,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2007-08-31,2040-08-27,12050,6360,7000000000,0,38862420.32,131287797.93,170150218.25,5802279304.71,-38862420.32,8.91,NA,8.91
2023,Primer Trimestre,Marzo,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2014-12-26,2024-12-26,3653,637,2500000000,0,78125000.01,8714011.87,86839011.88000001,546874999.7500001,-78125000.01,5.75,NA,5.75
2023,Primer Trimestre,Marzo,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3193,3000000000,0,53571428.58,39709613.09,93281041.67,1874999999.8200004,-53571428.58,8.2200000000000006,NA,8.2200000000000006
2023,Primer Trimestre,Marzo,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,271,3000000000,0,125000000.01,8857511.57,133857511.58,374999999.79,-125000000.01,7.63,NA,7.63
2023,Primer Trimestre,Marzo,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,2098,3000000000,0,83333333.34,45480370.370000005,128813703.71,1916666666.58,-83333333.34,9.1199999999999992,NA,9.1199999999999992
2023,Primer Trimestre,Marzo,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,1369,2000000000,0,73487259.78999999,41151005.370000005,114638265.16,1411309176.56,-73487259.78999999,TIIE,0.22,TIIE+0.22
2023,Primer Trimestre,Marzo,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,2463,3421287307.47,0,68240776.2,49761814.900000006,118002591.1,2874624949.23,-68240776.2,6.74,NA,6.74
2023,Primer Trimestre,Marzo,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,2463,500000000,0,9972967.79,7650027.699999999,17622995.49,420108674.1400001,-9972967.79,7.09,NA,7.09
2023,Primer Trimestre,Marzo,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2021-07-13,2031-07-11,3650,3025,2296288492.98,0,63785791.47,62584618.79000001,126370410.26,2126193049.0600004,-63785791.47,TIIE,0.49,TIIE+0.49
2023,Primer Trimestre,Marzo,P09-1222047,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500-2",2022-12-16,2032-12-15,3652,3547,2500000000,0,62499999.989999995,63914687.5,126414687.49,2437500000.01,-62499999.989999995,9.18,NA,NA
2023,Primer Trimestre,Marzo,P09-1222048,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 1,763",2022-12-16,2032-12-15,3652,3547,1763754383.38,0,44093859.57,45484882.04,89578741.61,1719660523.81,-44093859.57,9.26,NA,NA
2023,Primer Trimestre,Marzo,P09-1222050,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,037",2022-12-16,2042-12-15,7304,7199,3037855202.23,0,37973190.03,93396107.6,131369297.63,2999882012.1999993,-37973190.03,TIIE,0.24,TIIE+0.24
2023,Primer Trimestre,Marzo,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,8945,7000000000,0,0,202698416.67,202698416.67,7000000000,0,TIIE,0.53,TIIE+0.53
2023,Primer Trimestre,Marzo,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,637,2500000000,0,89285714.28,12920552.240000002,102206266.52,625000000.12,-89285714.28,7.46,NA,7.46
2023,Primer Trimestre,Marzo,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,2098,1170915399.91,0,32525427.78,18821745.28,51347173.06,748084838.7700005,-32525427.78,9.67,NA,9.67
2023,Primer Trimestre,Marzo,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,2098,2400000000,0,66666666.66,38099783.95,104766450.61,1533333333.4199998,-66666666.66,9.5500000000000007,NA,9.5500000000000007
2023,Primer Trimestre,Marzo,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2021-12-13,2036-12-15,5479,5009,2000000000,0,33333333.33,53029910.19,86363243.52,1833333333.3500004,-33333333.33,TIIE,0.38,TIIE+0.38
